user1_id,user2_id,user1_rating,user2_rating,rating_diff,winner_id,user1_won,problem_rating
user_73,user_616,1937,1252,685,user_73,1,1594
user_583,user_422,2395,1124,1271,user_583,1,1759
user_565,user_636,1072,1551,479,user_636,0,1311
user_268,user_178,1062,1119,57,user_178,0,1090
user_15,user_19,1023,800,223,user_19,0,911
user_518,user_656,1248,1217,31,user_656,0,1232
user_313,user_336,1546,946,600,user_313,1,1246
user_641,user_979,1999,1522,477,user_641,1,1760
user_714,user_768,1198,1004,194,user_768,0,1101
user_554,user_641,1341,1999,658,user_641,0,1670
user_439,user_388,1191,1611,420,user_388,0,1401
user_898,user_102,1740,1093,647,user_898,1,1416
user_292,user_814,1015,1651,636,user_814,0,1333
user_501,user_86,2149,1594,555,user_501,1,1871
user_763,user_189,1177,800,377,user_763,1,988
user_781,user_98,811,1213,402,user_98,0,1012
user_676,user_793,868,826,42,user_676,1,847
user_400,user_970,800,1259,459,user_970,0,1029
user_148,user_752,1417,904,513,user_148,1,1160
user_401,user_949,1012,1303,291,user_949,0,1157
user_891,user_439,1411,1191,220,user_891,1,1301
user_274,user_985,902,856,46,user_274,1,879
user_146,user_906,836,805,31,user_146,1,820
user_801,user_210,1038,1438,400,user_210,0,1238
user_847,user_883,2531,1657,874,user_847,1,2094
user_447,user_35,914,840,74,user_35,0,877
user_874,user_553,1199,1308,109,user_553,0,1253
user_446,user_183,1352,1400,48,user_183,0,1376
user_343,user_620,1040,956,84,user_343,1,998
user_724,user_559,1275,1068,207,user_724,1,1171
user_837,user_429,898,800,98,user_837,1,849
user_665,user_445,1251,1481,230,user_445,0,1366
user_652,user_983,1118,1194,76,user_983,0,1156
user_891,user_991,1411,800,611,user_991,0,1105
user_842,user_462,865,982,117,user_462,0,923
user_587,user_471,939,800,139,user_471,0,869
user_959,user_491,1386,1889,503,user_491,0,1637
user_228,user_318,977,1335,358,user_318,0,1156
user_974,user_141,1060,1793,733,user_141,0,1426
user_665,user_596,1251,1117,134,user_596,0,1184
user_737,user_986,1627,1902,275,user_737,1,1764
user_208,user_26,1414,858,556,user_208,1,1136
user_936,user_271,892,800,92,user_936,1,846
user_186,user_467,1396,1521,125,user_467,0,1458
user_130,user_58,800,1338,538,user_58,0,1069
user_337,user_708,1100,800,300,user_337,1,950
user_310,user_19,1135,800,335,user_310,1,967
user_595,user_72,1040,1199,159,user_72,0,1119
user_566,user_212,800,1613,813,user_212,0,1206
user_559,user_518,1068,1248,180,user_559,1,1158
user_575,user_312,800,1552,752,user_312,0,1176
user_832,user_923,896,982,86,user_832,1,939
user_203,user_983,1662,1194,468,user_203,1,1428
user_712,user_920,1029,1672,643,user_920,0,1350
user_840,user_884,1194,1487,293,user_884,0,1340
user_97,user_867,1310,1339,29,user_867,0,1324
user_180,user_851,1462,1025,437,user_180,1,1243
user_616,user_398,1252,1171,81,user_398,0,1211
user_706,user_735,825,1396,571,user_735,0,1110
user_268,user_238,1062,993,69,user_268,1,1027
user_972,user_187,1559,1185,374,user_972,1,1372
user_185,user_301,1501,1024,477,user_301,0,1262
user_997,user_833,1468,962,506,user_997,1,1215
user_864,user_555,1008,1071,63,user_555,0,1039
user_283,user_665,836,1251,415,user_665,0,1043
user_82,user_778,1888,1185,703,user_82,1,1536
user_898,user_51,1740,1079,661,user_898,1,1409
user_206,user_8,1414,1052,362,user_206,1,1233
user_642,user_624,1121,1954,833,user_624,0,1537
user_651,user_711,1699,1177,522,user_651,1,1438
user_460,user_691,2185,1716,469,user_460,1,1950
user_836,user_364,1929,1490,439,user_836,1,1709
user_800,user_161,1605,1534,71,user_800,1,1569
user_354,user_493,1205,935,270,user_354,1,1070
user_925,user_802,800,1247,447,user_802,0,1023
user_70,user_985,1350,856,494,user_70,1,1103
user_421,user_531,2052,800,1252,user_421,1,1426
user_704,user_208,800,1414,614,user_208,0,1107
user_159,user_557,1475,1064,411,user_159,1,1269
user_973,user_336,996,946,50,user_973,1,971
user_56,user_31,942,2112,1170,user_31,0,1527
user_522,user_74,993,800,193,user_522,1,896
user_387,user_465,2127,1134,993,user_387,1,1630
user_227,user_546,877,1441,564,user_546,0,1159
user_507,user_925,935,800,135,user_925,0,867
user_443,user_579,1179,1708,529,user_579,0,1443
user_583,user_631,2395,1917,478,user_583,1,2156
user_153,user_503,1299,1434,135,user_503,0,1366
user_981,user_774,1376,1460,84,user_774,0,1418
user_28,user_843,1012,1359,347,user_843,0,1185
user_333,user_511,989,1193,204,user_511,0,1091
user_235,user_144,1465,1310,155,user_235,1,1387
user_616,user_704,1252,800,452,user_704,0,1026
user_111,user_883,1202,1657,455,user_883,0,1429
user_733,user_408,800,1256,456,user_408,0,1028
user_985,user_740,856,800,56,user_985,1,828
user_12,user_384,1303,965,338,user_12,1,1134
user_244,user_863,845,2077,1232,user_863,0,1461
user_91,user_120,1620,1536,84,user_91,1,1578
user_871,user_923,953,982,29,user_923,0,967
user_617,user_598,1506,1060,446,user_617,1,1283
user_583,user_533,2395,842,1553,user_583,1,1618
user_995,user_328,1113,1461,348,user_328,0,1287
user_892,user_737,1669,1627,42,user_737,0,1648
user_305,user_657,1255,1203,52,user_305,1,1229
user_814,user_943,1651,1176,475,user_814,1,1413
user_658,user_941,1286,1574,288,user_941,0,1430
user_638,user_49,823,800,23,user_638,1,811
user_873,user_599,973,1357,384,user_873,1,1165
user_708,user_208,800,1414,614,user_208,0,1107
user_974,user_786,1060,1556,496,user_786,0,1308
user_154,user_867,1323,1339,16,user_867,0,1331
user_572,user_780,1336,1278,58,user_572,1,1307
user_35,user_956,840,1343,503,user_956,0,1091
user_977,user_912,800,1306,506,user_912,0,1053
user_392,user_286,815,1158,343,user_286,0,986
user_42,user_36,1170,1290,120,user_42,1,1230
user_396,user_466,800,1457,657,user_466,0,1128
user_62,user_390,869,925,56,user_390,0,897
user_306,user_427,1778,1488,290,user_306,1,1633
user_433,user_465,1503,1134,369,user_433,1,1318
user_258,user_62,1384,869,515,user_258,1,1126
user_200,user_342,1349,1304,45,user_200,1,1326
user_230,user_295,973,984,11,user_230,1,978
user_744,user_217,1415,1128,287,user_744,1,1271
user_963,user_566,1499,800,699,user_963,1,1149
user_649,user_656,1493,1217,276,user_649,1,1355
user_639,user_119,821,1518,697,user_119,0,1169
user_977,user_809,800,926,126,user_977,1,863
user_383,user_31,1035,2112,1077,user_31,0,1573
user_421,user_864,2052,1008,1044,user_421,1,1530
user_38,user_935,813,1042,229,user_935,0,927
user_492,user_534,1240,996,244,user_492,1,1118
user_730,user_584,1285,1279,6,user_730,1,1282
user_946,user_592,800,1399,599,user_592,0,1099
user_65,user_250,1820,830,990,user_65,1,1325
user_265,user_705,833,1453,620,user_705,0,1143
user_131,user_853,1237,1731,494,user_853,0,1484
user_884,user_972,1487,1559,72,user_884,1,1523
user_613,user_261,864,1190,326,user_261,0,1027
user_260,user_57,917,1104,187,user_260,1,1010
user_891,user_833,1411,962,449,user_891,1,1186
user_997,user_964,1468,1179,289,user_997,1,1323
user_22,user_850,1236,1005,231,user_22,1,1120
user_13,user_714,800,1198,398,user_714,0,999
user_825,user_901,1874,1077,797,user_825,1,1475
user_529,user_773,923,1622,699,user_773,0,1272
user_728,user_20,1030,1881,851,user_20,0,1455
user_726,user_584,1218,1279,61,user_584,0,1248
user_736,user_319,1308,1165,143,user_736,1,1236
user_961,user_923,1805,982,823,user_961,1,1393
user_70,user_615,1350,1259,91,user_70,1,1304
user_325,user_212,841,1613,772,user_212,0,1227
user_590,user_263,1238,891,347,user_590,1,1064
user_185,user_541,1501,863,638,user_185,1,1182
user_523,user_55,1438,1602,164,user_55,0,1520
user_592,user_847,1399,2531,1132,user_847,0,1965
user_712,user_649,1029,1493,464,user_649,0,1261
user_666,user_319,1122,1165,43,user_666,1,1143
user_15,user_839,1023,1136,113,user_839,0,1079
user_553,user_726,1308,1218,90,user_553,1,1263
user_483,user_232,1288,1228,60,user_232,0,1258
user_357,user_838,1111,1628,517,user_838,0,1369
user_470,user_204,1115,801,314,user_204,0,958
user_297,user_722,1329,808,521,user_297,1,1068
user_635,user_193,800,834,34,user_193,0,817
user_625,user_239,1039,1565,526,user_239,0,1302
user_318,user_651,1335,1699,364,user_651,0,1517
user_946,user_225,800,1680,880,user_225,0,1240
user_944,user_911,2109,1294,815,user_944,1,1701
user_489,user_188,1578,940,638,user_489,1,1259
user_776,user_431,974,800,174,user_776,1,887
user_389,user_336,1019,946,73,user_389,1,982
user_370,user_335,1220,1159,61,user_370,1,1189
user_204,user_186,801,1396,595,user_186,0,1098
user_835,user_193,1300,834,466,user_835,1,1067
user_786,user_191,1556,1567,11,user_191,0,1561
user_537,user_134,1079,919,160,user_537,1,999
user_975,user_775,800,800,0,user_775,0,800
user_25,user_347,1252,800,452,user_25,1,1026
user_450,user_878,1189,1206,17,user_878,0,1197
user_148,user_105,1417,1368,49,user_105,0,1392
user_867,user_460,1339,2185,846,user_460,0,1762
user_535,user_104,1229,1154,75,user_535,1,1191
user_391,user_17,1404,1331,73,user_391,1,1367
user_141,user_186,1793,1396,397,user_141,1,1594
user_432,user_349,1117,1136,19,user_432,1,1126
user_978,user_209,800,3500,2700,user_209,0,2150
user_508,user_424,1229,1470,241,user_424,0,1349
user_247,user_319,996,1165,169,user_319,0,1080
user_504,user_231,997,1293,296,user_231,0,1145
user_407,user_808,1161,1766,605,user_808,0,1463
user_874,user_714,1199,1198,1,user_874,1,1198
user_49,user_763,800,1177,377,user_763,0,988
user_365,user_241,1074,1170,96,user_365,1,1122
user_997,user_140,1468,1297,171,user_997,1,1382
user_418,user_10,1726,1054,672,user_418,1,1390
user_792,user_729,1314,959,355,user_792,1,1136
user_70,user_474,1350,1985,635,user_474,0,1667
user_995,user_625,1113,1039,74,user_625,0,1076
user_690,user_897,1087,1266,179,user_690,1,1176
user_872,user_887,801,1088,287,user_887,0,944
user_13,user_995,800,1113,313,user_995,0,956
user_181,user_609,937,1898,961,user_609,0,1417
user_845,user_329,1404,1463,59,user_329,0,1433
user_538,user_581,1639,1069,570,user_538,1,1354
user_469,user_58,1019,1338,319,user_58,0,1178
user_116,user_534,1199,996,203,user_116,1,1097
user_674,user_897,800,1266,466,user_897,0,1033
user_353,user_710,1155,1291,136,user_710,0,1223
user_2,user_224,1471,1051,420,user_2,1,1261
user_414,user_392,1339,815,524,user_414,1,1077
user_279,user_341,1079,1303,224,user_341,0,1191
user_739,user_35,1643,840,803,user_739,1,1241
user_737,user_511,1627,1193,434,user_737,1,1410
user_866,user_333,1320,989,331,user_866,1,1154
user_97,user_522,1310,993,317,user_522,0,1151
user_12,user_653,1303,869,434,user_12,1,1086
user_999,user_169,1439,966,473,user_999,1,1202
user_384,user_624,965,1954,989,user_624,0,1459
user_32,user_909,1207,2319,1112,user_909,0,1763
user_890,user_684,1550,839,711,user_890,1,1194
user_500,user_892,1600,1669,69,user_892,0,1634
user_474,user_519,1985,1518,467,user_474,1,1751
user_527,user_262,1229,800,429,user_527,1,1014
user_737,user_690,1627,1087,540,user_737,1,1357
user_979,user_183,1522,1400,122,user_183,0,1461
user_260,user_537,917,1079,162,user_537,0,998
user_475,user_32,1124,1207,83,user_32,0,1165
user_704,user_366,800,1296,496,user_366,0,1048
user_214,user_324,1102,896,206,user_214,1,999
user_674,user_253,800,1651,851,user_253,0,1225
user_255,user_206,1048,1414,366,user_255,1,1231
user_214,user_851,1102,1025,77,user_214,1,1063
user_77,user_808,1107,1766,659,user_808,0,1436
user_351,user_398,1886,1171,715,user_351,1,1528
user_595,user_89,1040,1413,373,user_89,0,1226
user_525,user_293,800,1563,763,user_293,0,1181
user_745,user_867,974,1339,365,user_867,0,1156
user_710,user_724,1291,1275,16,user_710,1,1283
user_533,user_653,842,869,27,user_653,0,855
user_161,user_336,1534,946,588,user_161,1,1240
user_144,user_477,1310,1330,20,user_144,1,1320
user_467,user_674,1521,800,721,user_467,1,1160
user_58,user_774,1338,1460,122,user_774,0,1399
user_528,user_974,1310,1060,250,user_528,1,1185
user_364,user_549,1490,1011,479,user_364,1,1250
user_682,user_85,1035,1042,7,user_682,1,1038
user_343,user_640,1040,1095,55,user_640,0,1067
user_254,user_717,800,1267,467,user_717,0,1033
user_536,user_334,936,1623,687,user_334,0,1279
user_849,user_781,1033,811,222,user_781,0,922
user_510,user_884,1314,1487,173,user_884,0,1400
user_60,user_310,1049,1135,86,user_310,0,1092
user_876,user_164,1037,1618,581,user_164,0,1327
user_27,user_768,1356,1004,352,user_27,1,1180
user_1,user_208,1162,1414,252,user_1,1,1288
user_733,user_846,800,1321,521,user_846,0,1060
user_664,user_785,978,1676,698,user_785,0,1327
user_404,user_833,1058,962,96,user_404,1,1010
user_361,user_209,1919,3500,1581,user_209,0,2709
user_365,user_254,1074,800,274,user_254,0,937
user_756,user_818,1405,1242,163,user_756,1,1323
user_100,user_743,800,1221,421,user_100,1,1010
user_234,user_253,2305,1651,654,user_234,1,1978
user_797,user_817,1486,1582,96,user_797,1,1534
user_428,user_108,1664,1309,355,user_428,1,1486
user_693,user_136,1457,958,499,user_693,1,1207
user_986,user_541,1902,863,1039,user_986,1,1382
user_432,user_760,1117,1019,98,user_760,0,1068
user_311,user_438,1685,800,885,user_311,1,1242
user_164,user_853,1618,1731,113,user_164,1,1674
user_947,user_46,984,1055,71,user_46,0,1019
user_94,user_382,1077,800,277,user_94,1,938
user_813,user_576,1285,1300,15,user_576,0,1292
user_182,user_678,878,1604,726,user_678,0,1241
user_209,user_25,3500,1252,2248,user_209,1,2376
user_680,user_596,1504,1117,387,user_680,1,1310
user_554,user_441,1341,1200,141,user_554,1,1270
user_274,user_523,902,1438,536,user_523,0,1170
user_328,user_614,1461,2524,1063,user_614,0,1992
user_871,user_894,953,1834,881,user_894,0,1393
user_896,user_907,1152,1516,364,user_907,0,1334
user_26,user_313,858,1546,688,user_313,0,1202
user_646,user_492,800,1240,440,user_492,0,1020
user_88,user_410,1033,1500,467,user_88,1,1266
user_164,user_430,1618,849,769,user_164,1,1233
user_252,user_271,2290,800,1490,user_252,1,1545
user_854,user_410,1855,1500,355,user_854,1,1677
user_227,user_358,877,1335,458,user_358,0,1106
user_58,user_399,1338,1756,418,user_58,1,1547
user_325,user_303,841,1455,614,user_303,0,1148
user_553,user_595,1308,1040,268,user_553,1,1174
user_769,user_810,2087,1145,942,user_769,1,1616
user_680,user_967,1504,2080,576,user_967,0,1792
user_899,user_86,948,1594,646,user_899,1,1271
user_26,user_578,858,800,58,user_26,1,829
user_882,user_703,1046,800,246,user_882,1,923
user_595,user_667,1040,1903,863,user_667,0,1471
user_915,user_465,1317,1134,183,user_915,1,1225
user_786,user_225,1556,1680,124,user_225,0,1618
user_124,user_738,1445,1997,552,user_738,0,1721
user_775,user_741,800,825,25,user_775,1,812
user_675,user_359,959,945,14,user_359,0,952
user_510,user_688,1314,1500,186,user_510,1,1407
user_695,user_506,1104,1014,90,user_506,0,1059
user_115,user_365,1326,1074,252,user_365,0,1200
user_181,user_989,937,1221,284,user_989,0,1079
user_918,user_579,1060,1708,648,user_579,0,1384
user_888,user_335,1446,1159,287,user_335,0,1302
user_987,user_288,1576,1318,258,user_987,1,1447
user_948,user_935,1195,1042,153,user_948,1,1118
user_922,user_447,1261,914,347,user_447,0,1087
user_572,user_757,1336,1281,55,user_572,1,1308
user_864,user_374,1008,2312,1304,user_374,0,1660
user_83,user_366,1037,1296,259,user_366,0,1166
user_127,user_919,1022,1284,262,user_127,1,1153
user_141,user_841,1793,1483,310,user_141,1,1638
user_735,user_427,1396,1488,92,user_735,1,1442
user_600,user_529,1520,923,597,user_600,1,1221
user_577,user_677,1527,2050,523,user_677,0,1788
user_18,user_663,922,1029,107,user_18,1,975
user_938,user_292,1303,1015,288,user_938,1,1159
user_341,user_568,1303,800,503,user_341,1,1051
user_66,user_159,1186,1475,289,user_159,0,1330
user_954,user_787,1182,1390,208,user_787,0,1286
user_309,user_726,1140,1218,78,user_309,1,1179
user_830,user_126,809,900,91,user_830,1,854
user_691,user_347,1716,800,916,user_691,1,1258
user_505,user_324,1047,896,151,user_505,1,971
user_659,user_172,1160,1184,24,user_172,0,1172
user_41,user_220,1275,2426,1151,user_220,0,1850
user_109,user_576,1185,1300,115,user_109,1,1242
user_484,user_234,965,2305,1340,user_234,0,1635
user_654,user_514,2622,1019,1603,user_654,1,1820
user_396,user_853,800,1731,931,user_853,0,1265
user_875,user_619,2076,1296,780,user_875,1,1686
user_240,user_231,955,1293,338,user_231,0,1124
user_734,user_468,1650,1033,617,user_734,1,1341
user_336,user_54,946,1651,705,user_54,0,1298
user_601,user_59,919,1624,705,user_59,0,1271
user_791,user_828,1289,1068,221,user_791,1,1178
user_136,user_54,958,1651,693,user_54,0,1304
user_804,user_931,1063,2131,1068,user_931,0,1597
user_257,user_792,980,1314,334,user_792,0,1147
user_62,user_172,869,1184,315,user_172,0,1026
user_730,user_145,1285,1532,247,user_145,0,1408
user_26,user_834,858,1199,341,user_834,0,1028
user_423,user_410,1622,1500,122,user_410,0,1561
user_57,user_464,1104,1171,67,user_57,1,1137
user_718,user_331,1086,925,161,user_718,1,1005
user_304,user_678,1204,1604,400,user_678,0,1404
user_726,user_58,1218,1338,120,user_58,0,1278
user_816,user_261,1313,1190,123,user_816,1,1251
user_541,user_110,863,800,63,user_541,1,831
user_195,user_157,1360,1397,37,user_195,1,1378
user_164,user_762,1618,2612,994,user_762,0,2115
user_142,user_273,800,1215,415,user_273,0,1007
user_330,user_635,1207,800,407,user_330,1,1003
user_822,user_180,2415,1462,953,user_822,1,1938
user_952,user_166,832,1550,718,user_166,0,1191
user_99,user_13,1129,800,329,user_99,1,964
user_900,user_880,1353,2586,1233,user_880,0,1969
user_975,user_981,800,1376,576,user_981,0,1088
user_972,user_459,1559,846,713,user_972,1,1202
user_827,user_175,1036,1553,517,user_175,0,1294
user_591,user_224,1050,1051,1,user_224,0,1050
user_343,user_641,1040,1999,959,user_641,0,1519
user_951,user_629,1346,1682,336,user_951,1,1514
user_971,user_174,988,1316,328,user_174,0,1152
user_643,user_79,800,800,0,user_79,0,800
user_860,user_117,1288,853,435,user_860,1,1070
user_540,user_395,1557,1052,505,user_540,1,1304
user_913,user_712,1945,1029,916,user_913,1,1487
user_740,user_939,800,1023,223,user_939,0,911
user_149,user_489,1324,1578,254,user_489,0,1451
user_286,user_663,1158,1029,129,user_663,0,1093
user_615,user_286,1259,1158,101,user_286,0,1208
user_469,user_510,1019,1314,295,user_510,0,1166
user_384,user_602,965,1573,608,user_384,1,1269
user_85,user_761,1042,1257,215,user_85,1,1149
user_828,user_59,1068,1624,556,user_59,0,1346
user_691,user_728,1716,1030,686,user_691,1,1373
user_47,user_105,1664,1368,296,user_47,1,1516
user_578,user_65,800,1820,1020,user_65,0,1310
user_285,user_95,800,800,0,user_285,1,800
user_427,user_780,1488,1278,210,user_427,1,1383
user_171,user_580,948,1341,393,user_580,0,1144
user_772,user_957,1465,1389,76,user_772,1,1427
user_468,user_992,1033,1125,92,user_992,0,1079
user_458,user_777,1026,1125,99,user_777,0,1075
user_396,user_680,800,1504,704,user_680,0,1152
user_431,user_474,800,1985,1185,user_474,0,1392
user_423,user_812,1622,1870,248,user_812,0,1746
user_612,user_132,1318,881,437,user_612,1,1099
user_368,user_88,1248,1033,215,user_368,1,1140
user_729,user_667,959,1903,944,user_667,0,1431
user_416,user_177,1930,1874,56,user_177,0,1902
user_419,user_400,1236,800,436,user_419,1,1018
user_381,user_261,1012,1190,178,user_261,0,1101
user_139,user_633,837,1066,229,user_633,0,951
user_594,user_354,1654,1205,449,user_594,1,1429
user_549,user_83,1011,1037,26,user_549,1,1024
user_597,user_883,903,1657,754,user_883,0,1280
user_717,user_803,1267,1055,212,user_717,1,1161
user_692,user_358,876,1335,459,user_692,1,1105
user_769,user_110,2087,800,1287,user_769,1,1443
user_138,user_394,1546,1726,180,user_138,1,1636
user_583,user_736,2395,1308,1087,user_583,1,1851
user_825,user_706,1874,825,1049,user_825,1,1349
user_780,user_381,1278,1012,266,user_780,1,1145
user_728,user_72,1030,1199,169,user_728,1,1114
user_722,user_955,808,1694,886,user_955,0,1251
user_834,user_967,1199,2080,881,user_967,0,1639
user_429,user_252,800,2290,1490,user_252,0,1545
user_619,user_590,1296,1238,58,user_619,1,1267
user_651,user_158,1699,847,852,user_651,1,1273
user_731,user_895,903,1472,569,user_895,0,1187
user_231,user_616,1293,1252,41,user_616,0,1272
user_271,user_138,800,1546,746,user_138,0,1173
user_706,user_788,825,1186,361,user_788,0,1005
user_126,user_657,900,1203,303,user_657,0,1051
user_145,user_633,1532,1066,466,user_145,1,1299
user_76,user_198,1244,1233,11,user_198,0,1238
user_723,user_736,1514,1308,206,user_723,1,1411
user_899,user_396,948,800,148,user_396,0,874
user_511,user_785,1193,1676,483,user_785,0,1434
user_277,user_86,1012,1594,582,user_86,0,1303
user_617,user_719,1506,1191,315,user_617,1,1348
user_523,user_306,1438,1778,340,user_306,0,1608
user_196,user_479,929,1695,766,user_479,0,1312
user_388,user_819,1611,1668,57,user_819,0,1639
user_833,user_480,962,1166,204,user_833,1,1064
user_795,user_868,1662,1476,186,user_795,1,1569
user_441,user_846,1200,1321,121,user_441,1,1260
user_49,user_302,800,1516,716,user_302,0,1158
user_709,user_752,2016,904,1112,user_709,1,1460
user_699,user_293,1146,1563,417,user_293,0,1354
user_804,user_869,1063,2215,1152,user_869,0,1639
user_540,user_515,1557,1520,37,user_515,0,1538
user_951,user_437,1346,801,545,user_951,1,1073
user_232,user_143,1228,1280,52,user_143,0,1254
user_344,user_807,1052,1049,3,user_344,1,1050
user_493,user_958,935,1437,502,user_958,0,1186
user_838,user_610,1628,1474,154,user_838,1,1551
user_716,user_140,1254,1297,43,user_716,1,1275
user_5,user_864,1129,1008,121,user_5,1,1068
user_637,user_935,1238,1042,196,user_637,1,1140
user_816,user_612,1313,1318,5,user_612,0,1315
user_673,user_782,1084,1358,274,user_782,0,1221
user_688,user_412,1500,800,700,user_688,1,1150
user_431,user_432,800,1117,317,user_432,0,958
user_226,user_967,1235,2080,845,user_967,0,1657
user_966,user_705,989,1453,464,user_705,0,1221
user_740,user_692,800,876,76,user_740,1,838
user_283,user_391,836,1404,568,user_391,0,1120
user_340,user_971,947,988,41,user_971,0,967
user_220,user_302,2426,1516,910,user_220,1,1971
user_998,user_689,1021,1384,363,user_689,0,1202
user_907,user_294,1516,1348,168,user_907,1,1432
user_397,user_780,1819,1278,541,user_397,1,1548
user_180,user_498,1462,931,531,user_180,1,1196
user_845,user_476,1404,1440,36,user_845,1,1422
user_854,user_329,1855,1463,392,user_854,1,1659
user_468,user_975,1033,800,233,user_468,1,916
user_990,user_10,1290,1054,236,user_990,1,1172
user_42,user_386,1170,1342,172,user_386,0,1256
user_683,user_201,1403,1434,31,user_201,0,1418
user_387,user_772,2127,1465,662,user_772,0,1796
user_429,user_557,800,1064,264,user_429,1,932
user_981,user_508,1376,1229,147,user_981,1,1302
user_166,user_211,1550,1703,153,user_166,1,1626
user_184,user_928,1133,1938,805,user_928,0,1535
user_679,user_746,1774,1281,493,user_679,1,1527
user_196,user_624,929,1954,1025,user_624,0,1441
user_767,user_567,2061,895,1166,user_767,1,1478
user_575,user_377,800,1280,480,user_377,0,1040
user_695,user_530,1104,1467,363,user_530,0,1285
user_258,user_457,1384,888,496,user_258,1,1136
user_265,user_638,833,823,10,user_265,1,828
user_180,user_950,1462,1127,335,user_180,1,1294
user_711,user_621,1177,1396,219,user_621,0,1286
user_831,user_611,920,1191,271,user_611,0,1055
user_246,user_81,1051,1349,298,user_81,0,1200
user_629,user_643,1682,800,882,user_629,1,1241
user_532,user_368,1188,1248,60,user_368,0,1218
user_106,user_654,2134,2622,488,user_654,0,2378
user_986,user_548,1902,1354,548,user_986,1,1628
user_794,user_809,876,926,50,user_794,1,901
user_803,user_140,1055,1297,242,user_140,0,1176
user_546,user_462,1441,982,459,user_546,1,1211
user_4,user_494,1129,1913,784,user_494,0,1521
user_335,user_989,1159,1221,62,user_989,0,1190
user_746,user_959,1281,1386,105,user_959,0,1333
user_929,user_717,1188,1267,79,user_717,0,1227
user_709,user_41,2016,1275,741,user_709,1,1645
user_601,user_49,919,800,119,user_601,1,859
user_560,user_59,1322,1624,302,user_59,0,1473
user_842,user_257,865,980,115,user_257,0,922
user_947,user_154,984,1323,339,user_154,0,1153
user_786,user_751,1556,807,749,user_786,1,1181
user_395,user_7,1052,1525,473,user_7,0,1288
user_348,user_781,976,811,165,user_348,1,893
user_883,user_342,1657,1304,353,user_342,0,1480
user_454,user_855,1033,1021,12,user_855,0,1027
user_970,user_117,1259,853,406,user_970,1,1056
user_972,user_167,1559,2141,582,user_167,0,1850
user_345,user_517,1299,903,396,user_345,1,1101
user_534,user_601,996,919,77,user_534,1,957
user_634,user_801,894,1038,144,user_634,1,966
user_793,user_665,826,1251,425,user_665,0,1038
user_376,user_469,1574,1019,555,user_376,1,1296
user_811,user_163,1062,947,115,user_811,1,1004
user_642,user_470,1121,1115,6,user_470,0,1118
user_414,user_66,1339,1186,153,user_414,1,1262
user_473,user_106,1826,2134,308,user_106,0,1980
user_750,user_744,918,1415,497,user_744,0,1166
user_12,user_532,1303,1188,115,user_12,1,1245
user_520,user_260,800,917,117,user_520,1,858
user_89,user_309,1413,1140,273,user_89,1,1276
user_838,user_559,1628,1068,560,user_838,1,1348
user_585,user_383,1305,1035,270,user_585,1,1170
user_797,user_997,1486,1468,18,user_997,0,1477
user_256,user_502,1772,800,972,user_256,1,1286
user_569,user_393,1090,2099,1009,user_393,0,1594
user_165,user_388,1371,1611,240,user_388,0,1491
user_475,user_173,1124,1342,218,user_475,1,1233
user_496,user_459,887,846,41,user_496,1,866
user_409,user_317,1414,1104,310,user_409,1,1259
user_481,user_126,909,900,9,user_481,1,904
user_289,user_444,1005,819,186,user_444,0,912
user_462,user_995,982,1113,131,user_995,0,1047
user_558,user_507,1364,935,429,user_558,1,1149
user_97,user_622,1310,2131,821,user_622,0,1720
user_469,user_552,1019,1720,701,user_552,0,1369
user_159,user_50,1475,1335,140,user_159,1,1405
user_913,user_408,1945,1256,689,user_913,1,1600
user_677,user_228,2050,977,1073,user_677,1,1513
user_715,user_258,1687,1384,303,user_715,1,1535
user_479,user_246,1695,1051,644,user_479,1,1373
user_768,user_557,1004,1064,60,user_768,1,1034
user_512,user_42,1128,1170,42,user_42,0,1149
user_846,user_583,1321,2395,1074,user_583,0,1858
user_585,user_401,1305,1012,293,user_585,1,1158
user_368,user_599,1248,1357,109,user_599,0,1302
user_642,user_481,1121,909,212,user_481,0,1015
user_834,user_241,1199,1170,29,user_834,1,1184
user_492,user_190,1240,1060,180,user_190,0,1150
user_57,user_221,1104,800,304,user_57,1,952
user_913,user_427,1945,1488,457,user_913,1,1716
user_410,user_330,1500,1207,293,user_410,1,1353
user_525,user_353,800,1155,355,user_353,0,977
user_500,user_169,1600,966,634,user_500,1,1283
user_125,user_3,2338,1913,425,user_125,1,2125
user_162,user_588,1715,1554,161,user_162,1,1634
user_169,user_132,966,881,85,user_169,1,923
user_360,user_888,1416,1446,30,user_888,0,1431
user_442,user_12,800,1303,503,user_12,0,1051
user_399,user_293,1756,1563,193,user_399,1,1659
user_971,user_802,988,1247,259,user_802,0,1117
user_121,user_279,922,1079,157,user_279,0,1000
user_925,user_988,800,1134,334,user_988,0,967
user_74,user_416,800,1930,1130,user_416,0,1365
user_554,user_798,1341,1222,119,user_798,0,1281
user_267,user_828,800,1068,268,user_828,0,934
user_1,user_577,1162,1527,365,user_577,0,1344
user_143,user_522,1280,993,287,user_143,1,1136
user_721,user_878,800,1206,406,user_878,0,1003
user_146,user_597,836,903,67,user_146,1,869
user_806,user_547,1295,1140,155,user_806,1,1217
user_917,user_309,1281,1140,141,user_917,1,1210
