contest_id,index,name,rating,tags,solved_count
1340,D,Nastya and Time Machine,2600.0,"constructive algorithms, dfs and similar, graphs, trees",1071
1340,C,Nastya and Unexpected Guest,2400.0,"dfs and similar, dp, graphs, shortest paths",2419
1340,B,Nastya and Scoreboard,1700.0,"bitmasks, dp, graphs, greedy",8312
1340,A,Nastya and Strange Generator,1500.0,"brute force, data structures, greedy, implementation",13693
1339,B,Sorted Adjacent Differences,1200.0,"constructive algorithms, sortings",28365
1339,A,Filling Diamonds,900.0,"brute force, dp, implementation, math",34244
1338,E,JYPnation,3500.0,graphs,411
1338,D,Nested Rubber Bands,2700.0,"constructive algorithms, dfs and similar, dp, math, trees",1128
1338,C,Perfect Triples,2200.0,"bitmasks, brute force, constructive algorithms, divide and conquer, math",3445
1338,B,Edge Weight Assignment,1800.0,"bitmasks, constructive algorithms, dfs and similar, greedy, math, trees",9541
1338,A,Powered Addition,1500.0,"greedy, math",30463
1337,B,Kana and Dragon Quest game,900.0,"greedy, implementation, math",36908
1337,A,Ichihime and Triangle,800.0,"constructive algorithms, math",42974
1336,F,Journey,3500.0,"data structures, divide and conquer, graphs, trees",279
1336,E2,Chiori and Doll Picking (hard version),3500.0,"bitmasks, brute force, combinatorics, math",482
1336,E1,Chiori and Doll Picking (easy version),2700.0,"bitmasks, brute force, combinatorics, math",832
1336,D,Yui and Mahjong Set,3200.0,"constructive algorithms, interactive",530
1336,C,Kaavi and Magic Spell,2200.0,"dp, strings",4090
1336,B,Xenia and Colorful Gems,1700.0,"binary search, greedy, math, sortings, two pointers",12147
1336,A,Linova and Kingdom,1600.0,"dfs and similar, dp, greedy, sortings, trees",24768
1335,F,Robots on a Grid,2200.0,"data structures, dfs and similar, dsu, graphs, greedy, matrices",2423
1335,E2,Three Blocks Palindrome (hard version),1800.0,"brute force, data structures, dp, two pointers",9389
1335,E1,Three Blocks Palindrome (easy version),1700.0,"binary search, brute force, data structures, dp, two pointers",11760
1335,D,Anti-Sudoku,1300.0,"constructive algorithms, implementation",29515
1335,C,Two Teams Composing,1100.0,"binary search, greedy, implementation, sortings",39077
1335,B,Construct the String,900.0,constructive algorithms,42642
1335,A,Candies and Two Sisters,800.0,math,105080
1334,G,Substring Search,2900.0,"bitmasks, brute force, fft",423
1334,F,Strange Function,2500.0,"binary search, data structures, dp, greedy",1509
1334,E,Divisor Paths,2200.0,"combinatorics, graphs, greedy, math, number theory",3181
1334,D,Minimum Euler Cycle,1800.0,"constructive algorithms, graphs, greedy, implementation",7752
1334,C,Circle of Monsters,1600.0,"brute force, constructive algorithms, greedy, math",17946
1334,B,Middle Class,1100.0,"greedy, sortings",27633
1334,A,Level Statistics,1200.0,"implementation, math",24378
1333,F,Kate and imperfection,2200.0,"greedy, implementation, math, number theory, sortings, two pointers",4577
1333,E,Road to 1600,2400.0,"brute force, constructive algorithms",1821
1333,D,Challenges in school №41,2100.0,"brute force, constructive algorithms, games, graphs, greedy, implementation, sortings",4133
1333,C,Eugene and an array,1700.0,"binary search, data structures, implementation, two pointers",13481
1333,B,Kind Anton,1100.0,"greedy, implementation",22242
1333,A,Little Artem,1000.0,constructive algorithms,25944
1332,G,No Monotone Triples,3100.0,data structures,364
1332,F,Independent Set,2500.0,"dfs and similar, dp, trees",1130
1332,E,Height All the Same,2100.0,"combinatorics, constructive algorithms, math, matrices",4315
1332,D,Walk on Matrix,1700.0,"bitmasks, constructive algorithms, math",8449
1332,C,K-Complete Word,1500.0,"dfs and similar, dsu, greedy, implementation, strings",20932
1332,B,Composite Coloring,1400.0,"brute force, constructive algorithms, greedy, math, number theory",19105
1332,A,Exercising Walk,1100.0,"greedy, implementation, math",19875
1330,B,Dreamoon Likes Permutations,1400.0,"implementation, math",14540
1330,A,Dreamoon and Ranking Collection,900.0,implementation,19464
1329,E,Dreamoon Loves AA,3300.0,"binary search, greedy",267
1329,D,Dreamoon Likes Strings,3100.0,"constructive algorithms, data structures",536
1329,C,Drazil Likes Heap,2400.0,"constructive algorithms, data structures, greedy, implementation",1805
1329,B,Dreamoon Likes Sequences,1700.0,"bitmasks, combinatorics, math",7061
1329,A,Dreamoon Likes Coloring,1800.0,"constructive algorithms, greedy, implementation, math",9676
1328,F,Make k Equal,2200.0,greedy,3529
1328,E,Tree Queries,1900.0,"dfs and similar, graphs, trees",11762
1328,D,Carousel,1800.0,"constructive algorithms, dp, graphs, greedy, math",14538
1328,C,Ternary XOR,1200.0,"greedy, implementation",33112
1328,B,K-th Beautiful String,1300.0,"binary search, brute force, combinatorics, implementation, math",32079
1328,A,Divisibility Problem,800.0,math,132344
1327,G,Letters and Question Marks,2800.0,"bitmasks, dp, string suffix structures",531
1327,F,AND Segments,2500.0,"bitmasks, combinatorics, data structures, dp, two pointers",2047
1327,E,Count The Blocks,1800.0,"combinatorics, dp, math",9695
1327,D,Infinite Path,2200.0,"brute force, dfs and similar, graphs, math, number theory",3556
1327,C,Game with Chips,1600.0,"constructive algorithms, implementation",14094
1327,B,Princesses and Princes,1200.0,"brute force, graphs, greedy",19503
1327,A,Sum of Odd Integers,1100.0,math,45836
1326,G,Spiderweb Trees,3500.0,"dp, geometry, trees",108
1326,F2,Wise Men (Hard Version),3200.0,"bitmasks, dp, math",682
1326,F1,Wise Men (Easy Version),2600.0,"bitmasks, brute force, dp, meet-in-the-middle",1008
1326,E,Bombs,2400.0,"data structures, two pointers",2421
1326,D2,Prefix-Suffix Palindrome (Hard version),1800.0,"binary search, greedy, hashing, string suffix structures, strings",11822
1326,D1,Prefix-Suffix Palindrome (Easy version),1500.0,"hashing, string suffix structures, strings",13320
1326,C,Permutation Partitions,1300.0,"combinatorics, greedy, math",16475
1326,B,Maximums,900.0,"implementation, math",25355
1326,A,Bad Ugly Numbers,1000.0,"constructive algorithms, number theory",32700
1325,F,Ehab's Last Theorem,2500.0,"constructive algorithms, dfs and similar, graphs, greedy",2356
1325,E,Ehab's REAL Number Theory Problem,2600.0,"brute force, dfs and similar, graphs, number theory, shortest paths",2337
1325,D,Ehab the Xorcist,1700.0,"bitmasks, constructive algorithms, greedy, number theory",13610
1325,C,Ehab and Path-etic MEXs,1500.0,"constructive algorithms, dfs and similar, greedy, trees",17220
1325,B,CopyCopyCopyCopyCopy,800.0,"greedy, implementation",38858
1325,A,EhAb AnD gCd,800.0,"constructive algorithms, greedy, number theory",46307
1324,F,Maximum White Subtree,1800.0,"dfs and similar, dp, graphs, trees",13134
1324,E,Sleeping Schedule,1700.0,"dp, implementation",17091
1324,D,Pair of Topics,1400.0,"binary search, data structures, sortings, two pointers",34195
1324,C,Frog Jumps,1100.0,"binary search, data structures, dfs and similar, greedy, implementation",30587
1324,B,Yet Another Palindrome Problem,1100.0,"brute force, strings",30817
1324,A,Yet Another Tetris Problem,900.0,"implementation, number theory",27331
1323,B,Count Subrectangles,1500.0,"binary search, greedy, implementation",11812
1323,A,Even Subset Sum Problem,800.0,"brute force, dp, greedy, implementation",20908
1322,F,Assigning Fares,3500.0,"dp, trees",163
1322,E,Median Mountain Range,3300.0,data structures,348
1322,D,Reality Show,2800.0,"bitmasks, dp",883
1322,C,Instant Noodles,2300.0,"graphs, hashing, math, number theory",2705
1322,B,Present,2100.0,"binary search, bitmasks, constructive algorithms, data structures, math, sortings",4651
1322,A,Unusual Competitions,1300.0,greedy,12894
1321,C,Remove Adjacent,1600.0,"brute force, constructive algorithms, greedy, strings",10560
1321,A,Contest for Robots,900.0,greedy,14995
1320,F,Blocks and Sensors,3500.0,brute force,176
1320,E,Treeland and Viruses,3000.0,"data structures, dfs and similar, dp, shortest paths, trees",1079
1320,D,Reachable Strings,2500.0,"data structures, hashing, strings",1693
1320,C,World of Darkraft: Battle for Azathoth,2000.0,"brute force, data structures, sortings",3429
1320,B,Navigation System,1700.0,"dfs and similar, graphs, shortest paths",6446
1320,A,Journey Planning,1400.0,"data structures, dp, greedy, math, sortings",21769
1316,F,Battalion Strength,2800.0,"data structures, divide and conquer, probabilities",895
1316,E,Team Building,2300.0,"bitmasks, dp, greedy, sortings",5387
1316,D,Nash Matrix,2000.0,"constructive algorithms, dfs and similar, graphs, implementation",3545
1316,C,Primitive Primes,1800.0,"constructive algorithms, math, ternary search",7597
1316,B,String Modification,1400.0,"brute force, constructive algorithms, implementation, sortings, strings",11725
1316,A,Grade Allocation,800.0,implementation,19651
1315,C,Restoring Permutation,1200.0,greedy,10660
1315,B,Homecoming,1300.0,"binary search, dp, greedy, strings",9609
1315,A,Dead Pixel,800.0,implementation,12937
1313,E,Concatenation with intersection,2700.0,"data structures, hashing, strings, two pointers",720
1313,D,Happy New Year,2500.0,"bitmasks, dp, implementation",1503
1313,C2,Skyscrapers (hard version),1900.0,"data structures, dp, greedy",7302
1313,C1,Skyscrapers (easy version),1500.0,"brute force, data structures, dp, greedy",11068
1313,B,Different Rules,1700.0,"constructive algorithms, greedy, implementation, math",7011
1313,A,Fast Food Restaurant,900.0,"brute force, greedy, implementation",16248
1312,G,Autocompletion,2600.0,"data structures, dfs and similar, dp",1081
1312,F,Attack on Red Kingdom,2500.0,"games, two pointers",1030
1312,E,Array Shrinking,2100.0,"dp, greedy",7400
1312,D,Count the Arrays,1700.0,"combinatorics, math",10539
1312,C,Adding Powers,1400.0,"bitmasks, greedy, implementation, math, number theory, ternary search",18368
1312,B,Bogosort,1000.0,"constructive algorithms, sortings",39302
1312,A,Two Regular Polygons,800.0,"geometry, greedy, math, number theory",27557
1311,F,Moving Points,1900.0,"data structures, divide and conquer, implementation, sortings",4862
1311,E,Construct the Binary Tree,2200.0,"brute force, constructive algorithms, trees",2724
1311,D,Three Integers,2000.0,"brute force, math",9915
1311,C,Perform the Combo,1300.0,brute force,16836
1311,B,WeirdSort,1200.0,"dfs and similar, sortings",20046
1311,A,Add Odd or Subtract Even,800.0,"greedy, implementation, math",46328
1310,F,Bad Cryptography,3400.0,"math, number theory",103
1310,E,Strange Function,2900.0,dp,404
1310,D,Tourism,2300.0,"dp, graphs, probabilities",1998
1310,C,Au Pont Rouge,2800.0,"binary search, dp, strings",730
1310,B,Double Elimination,2500.0,"dp, implementation",574
1310,A,Recommendations,1700.0,"data structures, greedy, sortings",5587
1307,G,Cow and Exercise,3100.0,"flows, graphs, shortest paths",598
1307,F,Cow and Vacation,3300.0,"dfs and similar, dsu, trees",678
1307,E,Cow and Treats,2500.0,"binary search, combinatorics, dp, greedy, implementation, math",1366
1307,D,Cow and Fields,1900.0,"binary search, data structures, dfs and similar, graphs, greedy, shortest paths, sortings",7185
1307,C,Cow and Message,1500.0,"brute force, dp, math, strings",12655
1307,B,Cow and Friend,1300.0,"geometry, greedy, math",13857
1307,A,Cow and Haybales,800.0,"greedy, implementation",15629
1305,H,Kuroni the Private Tutor,3500.0,"binary search, greedy",173
1305,G,Kuroni and Antihype,3500.0,"bitmasks, brute force, dp, dsu, graphs",1390
1305,F,Kuroni and the Punishment,2500.0,"math, number theory, probabilities",3243
1305,E,Kuroni and the Score Distribution,2200.0,"constructive algorithms, greedy, implementation, math",3273
1305,D,Kuroni and the Celebration,1900.0,"constructive algorithms, dfs and similar, interactive, trees",5369
1305,C,Kuroni and Impossible Calculation,1600.0,"brute force, combinatorics, math, number theory",18862
1305,B,Kuroni and Simple Strings,1200.0,"constructive algorithms, greedy, strings, two pointers",12449
1305,A,Kuroni and the Gifts,800.0,"brute force, constructive algorithms, greedy, sortings",14647
1304,F2,Animal Observation (hard version),2400.0,"data structures, dp, greedy",1815
1304,F1,Animal Observation (easy version),2300.0,"data structures, dp",2000
1304,E,1-Trees and Queries,2000.0,"data structures, dfs and similar, shortest paths, trees",5887
1304,D,Shortest and Longest LIS,1800.0,"constructive algorithms, graphs, greedy, two pointers",6686
1304,C,Air Conditioner,1500.0,"dp, greedy, implementation, sortings, two pointers",17770
1304,B,Longest Palindrome,1100.0,"brute force, constructive algorithms, greedy, implementation, strings",18759
1304,A,Two Rabbits,800.0,math,26812
1303,G,Sum of Prefix Sums,2700.0,"data structures, divide and conquer, geometry, trees",1015
1303,F,Number of Components,2800.0,"dsu, implementation",617
1303,E,Erase Subsequences,2200.0,"dp, strings",3197
1303,D,Fill The Bag,1900.0,"bitmasks, greedy",7716
1303,C,Perfect Keyboard,1600.0,"dfs and similar, greedy, implementation",12876
1303,B,National Project,1400.0,math,16816
1303,A,Erasing Zeroes,800.0,"implementation, strings",36758
1301,F,Super Jaber,2600.0,"dfs and similar, graphs, implementation, shortest paths",1416
1301,E,Nanosoft,2500.0,"binary search, data structures, dp, implementation",1616
1301,D,Time to Run,2000.0,"constructive algorithms, graphs, implementation",4237
1301,C,Ayoub's function,1700.0,"binary search, combinatorics, greedy, math, strings",9879
1301,B,Motarack's Birthday,1500.0,"binary search, greedy, ternary search",14972
1301,A,Three Strings,800.0,"implementation, strings",20122
1300,B,Assigning to Classes,1000.0,"greedy, implementation, sortings",25953
1300,A,Non-zero,800.0,"implementation, math",21676
1299,E,So Mean,3400.0,"interactive, math",211
1299,D,Around the World,3000.0,"bitmasks, combinatorics, dfs and similar, dp, graphs, math, trees",530
1299,C,Water Balance,2100.0,"data structures, geometry, greedy",4346
1299,B,Aerodynamic,1800.0,geometry,5620
1299,A,Anu Has a Function,1500.0,"brute force, greedy, math",12554
1296,F,Berland Beauty,2100.0,"constructive algorithms, dfs and similar, greedy, sortings, trees",3093
1296,E2,String Coloring (hard version),2000.0,"data structures, dp",5456
1296,E1,String Coloring (easy version),1800.0,"constructive algorithms, dp, graphs, greedy, sortings",8217
1296,D,Fight with Monsters,1500.0,"greedy, sortings",15110
1296,C,Yet Another Walking Robot,1500.0,"data structures, implementation",15734
1296,B,Food Buying,900.0,math,32725
1296,A,Array with Odd Sum,800.0,math,48441
1295,F,Good Contest,2700.0,"combinatorics, dp, probabilities",1510
1295,E,Permutation Separation,2200.0,"data structures, divide and conquer",2775
1295,D,Same GCDs,1800.0,"math, number theory",10239
1295,C,Obtain The String,1600.0,"dp, greedy, strings",13856
1295,B,Infinite Prefixes,1700.0,"math, strings",9881
1295,A,Display The Number,900.0,greedy,24171
1294,F,Three Paths on a Tree,2000.0,"dfs and similar, dp, greedy, trees",6887
1294,E,Obtain a Permutation,1900.0,"greedy, implementation, math",5182
1294,D,MEX maximizing,1600.0,"data structures, greedy, implementation, math",12694
1294,C,Product of Three Numbers,1300.0,"greedy, math, number theory",46476
1294,B,Collecting Packages,1200.0,"implementation, sortings",22941
1294,A,Collecting Coins,800.0,math,53544
1293,B,JOE is on TV!,1000.0,"combinatorics, greedy, math",22314
1293,A,ConneR and the A.R.C. Markland-N,1100.0,"binary search, brute force, implementation",16161
1292,F,Nora's Toy Boxes,3500.0,"bitmasks, combinatorics, dp",371
1292,E,Rin and The Unknown Flower,3500.0,"constructive algorithms, greedy, interactive, math",466
1292,D,Chaotic V.,2700.0,"dp, graphs, greedy, math, number theory, trees",973
1292,C,Xenon's Attack on the Gangs,2300.0,"combinatorics, dfs and similar, dp, greedy, trees",2252
1292,B,Aroma's Search,1700.0,"brute force, constructive algorithms, geometry, greedy, implementation",6772
1292,A,NEKO's Maze Game,1400.0,"data structures, dsu, implementation",13877
1291,F,Coffee Varieties (easy version),2800.0,"graphs, interactive",726
1291,B,Array Sharpening,1300.0,"greedy, implementation",15367
1291,A,Even But Not Even,900.0,"greedy, math, strings",20704
1290,F,Making Shapes,3500.0,dp,592
1290,E,Cartesian Tree ,3300.0,data structures,670
1290,D,Coffee Varieties (hard version),3000.0,"constructive algorithms, graphs, interactive",948
1290,C,Prefix Enlightenment,2400.0,"dfs and similar, dsu, graphs",2014
1290,B,Irreducible Anagrams,1800.0,"binary search, constructive algorithms, data structures, strings, two pointers",7213
1290,A,Mind Control,1600.0,"brute force, data structures, implementation",8910
1288,F,Red-Blue Graph,2900.0,"constructive algorithms, flows",650
1288,E,Messenger Simulator,2000.0,data structures,4030
1288,D,Minimax Problem,2000.0,"binary search, bitmasks, dp",8311
1288,C,Two Arrays,1600.0,"combinatorics, dp",15370
1288,B,Yet Another Meme Problem,1100.0,math,17808
1288,A,Deadline,1100.0,"binary search, brute force, math, ternary search",19328
1287,B,Hyperset,1500.0,"brute force, data structures, implementation",9791
1287,A,Angry Students,800.0,"greedy, implementation",22956
1286,F,Harry The Potter,3100.0,"brute force, constructive algorithms, dp, fft, implementation, math",295
1286,E,Fedya the Potter Strikes Back,3200.0,"data structures, strings",665
1286,D,LCC,3100.0,"data structures, math, matrices, probabilities",728
1286,C2,Madhouse (Hard version),2800.0,"brute force, constructive algorithms, hashing, interactive, math",746
1286,C1,Madhouse (Easy version),2400.0,"brute force, constructive algorithms, interactive, math",1579
1286,B,Numbers on Tree,1800.0,"constructive algorithms, data structures, dfs and similar, graphs, greedy, trees",5482
1286,A,Garland,1800.0,"dp, greedy, sortings",9649
1285,F,Classical?,2900.0,"binary search, combinatorics, number theory",1357
1285,E,Delete a Segment,2300.0,"brute force, constructive algorithms, data structures, dp, graphs, sortings, trees, two pointers",2001
1285,D,Dr. Evil Underscores,1900.0,"bitmasks, brute force, dfs and similar, divide and conquer, dp, greedy, strings, trees",8620
1285,C,Fadi and LCM,1400.0,"brute force, math, number theory",28205
1285,B,Just Eat It!,1300.0,"dp, greedy, implementation",30960
1285,A,Mezo Playing Zoma,800.0,math,29914
1284,G,Seollal,3300.0,graphs,228
1284,F,New Year and Social Network,3200.0,"data structures, graph matchings, graphs, math, trees",413
1284,E,New Year and Castle Construction,2500.0,"combinatorics, geometry, math, sortings",1382
1284,D,New Year and Conference,2100.0,"binary search, data structures, hashing, sortings",3398
1284,C,New Year and Permutation,1600.0,"combinatorics, math",8748
1284,B,New Year and Ascent Sequence,1400.0,"binary search, combinatorics, data structures, dp, implementation, sortings",11460
1284,A,New Year and Naming,800.0,"implementation, strings",18596
1283,F,DIY Garland,2200.0,"constructive algorithms, greedy, trees",2045
1283,E,New Year Parties,1800.0,"dp, greedy",7335
1283,D,Christmas Trees,1800.0,"graphs, greedy, shortest paths",9489
1283,C,Friends and Gifts,1500.0,"constructive algorithms, data structures, math",14160
1283,B,Candies Division,900.0,math,23093
1283,A,Minutes Before the New Year,800.0,math,61432
1282,E,The Cake Is a Lie,2400.0,"constructive algorithms, data structures, dfs and similar, graphs",1222
1282,D,Enchanted Artifact,2300.0,"constructive algorithms, interactive, strings",2378
1282,C,Petya and Exam,1800.0,"greedy, sortings, two pointers",4588
1282,B2,K for the Price of One (Hard Version),1600.0,"dp, greedy, sortings",11014
1282,B1,K for the Price of One (Easy Version),1400.0,"dp, greedy, sortings",12155
1282,A,Temporarily unavailable,900.0,"implementation, math",15503
1281,B,Azamon Web Services,1600.0,greedy,8696
1281,A,Suffix Three,800.0,implementation,18945
1280,F,Intergalactic Sliding Puzzle,3400.0,"combinatorics, constructive algorithms, math",109
1280,E,Kirchhoff's Current Loss,2900.0,math,229
1280,D,Miss Punyverse,2500.0,"dp, greedy, trees",1233
1280,C,Jeremy Bearimy,2000.0,"dfs and similar, graphs, greedy, trees",3040
1280,B,Beingawesomeism,1800.0,"implementation, math",4208
1280,A,Cut and Paste,1700.0,"implementation, math",5846
1279,F,New Year and Handle Change,2800.0,"binary search, dp",1222
1279,E,New Year Permutations,2700.0,"combinatorics, dp",455
1279,D,Santa's Bot,1700.0,"combinatorics, math, probabilities",7311
1279,C,Stack of Presents,1400.0,"data structures, implementation",12439
1279,B,Verse For Santa,1300.0,"binary search, brute force, implementation",14430
1279,A,New Year Garland,900.0,math,17870
1278,F,Cards,2600.0,"combinatorics, dp, math, number theory, probabilities",2505
1278,E,Tests for problem D,2200.0,"constructive algorithms, dfs and similar, divide and conquer, trees",2048
1278,D,Segment Tree,2100.0,"data structures, dsu, graphs, trees",4337
1278,C,Berry Jam,1700.0,"data structures, dp, greedy, implementation",8577
1278,B,A and B,1500.0,"greedy, math",14191
1278,A,Shuffle Hashing,1000.0,"brute force, implementation, strings",18320
1277,D,Let's Play the Words?,1900.0,"data structures, hashing, implementation, math",3277
1277,B,Make Them Odd,1200.0,"greedy, number theory",17066
1277,A,"Happy Birthday, Polycarp!",1000.0,implementation,14495
1276,F,Asterisk Substrings,3400.0,string suffix structures,448
1276,E,Four Stones,3500.0,constructive algorithms,123
1276,D,Tree Elimination,2900.0,"dp, trees",673
1276,C,Beautiful Rectangle,2300.0,"brute force, combinatorics, constructive algorithms, data structures, greedy, math",1789
1276,B,Two Fairs,1900.0,"combinatorics, dfs and similar, dsu, graphs",5686
1276,A,As Simple as One and Two,1400.0,"dp, greedy",12952
1272,F,Two Bracket Sequences,2200.0,"dp, strings, two pointers",2337
1272,E,Nearest Opposite Parity,1900.0,"dfs and similar, graphs, shortest paths",7976
1272,D,Remove One Element,1500.0,"brute force, dp",19311
1272,C,Yet Another Broken Keyboard,1200.0,"combinatorics, dp, implementation",30824
1272,B,Snow Walking Robot,1200.0,"constructive algorithms, greedy, implementation",14690
1272,A,Three Friends,900.0,"brute force, greedy, math, sortings",22087
1271,F,Divide The Students,2700.0,brute force,260
1271,E,Common Number,2100.0,"binary search, combinatorics, dp, math",3716
1271,D,Portals,2100.0,"data structures, dp, greedy, implementation, sortings",3408
1271,C,Shawarma Tent,1300.0,"brute force, geometry, greedy, implementation",11123
1271,B,Blocks,1300.0,"greedy, math",12104
1271,A,Suits,800.0,"brute force, greedy, math",15682
1270,I,Xor on Figures,3500.0,"constructive algorithms, fft, math",318
1270,H,Number of Components,3300.0,data structures,1005
1270,G,Subset with Zero Sum,2700.0,"constructive algorithms, dfs and similar, graphs, math",2968
1270,F,Awesome Substrings,2600.0,"math, strings",1337
1270,E,Divide Points,2300.0,"constructive algorithms, geometry, math",2746
1270,D,Strange Device,1900.0,"constructive algorithms, interactive, math, sortings",4872
1270,C,Make Good,1400.0,"bitmasks, constructive algorithms, math",15044
1270,B,Interesting Subarray,1200.0,"constructive algorithms, greedy, math",17382
1270,A,Card Game,800.0,"games, greedy, math",17822
1269,B,Modulo Equality,1500.0,"brute force, sortings",9623
1269,A,Equation,800.0,"brute force, math",24131
1268,E,Happy Cactus,3400.0,dp,295
1268,D,Invertation in Tournament,3200.0,"brute force, divide and conquer, graphs, math",640
1268,C,K Integers,2300.0,"binary search, data structures",1954
1268,B,Domino for Young,2000.0,"dp, greedy, math",6436
1268,A,Long Beautiful Integer,1700.0,"constructive algorithms, greedy, implementation, strings",9070
1267,L,Lexicography,1800.0,"constructive algorithms, strings",3361
1267,K,Key Storage,2100.0,"combinatorics, math",2146
1267,J,Just Arrange the Icons,1800.0,"greedy, implementation, math",3063
1267,I,Intriguing Selection,2600.0,"brute force, constructive algorithms, implementation, interactive, sortings",1069
1267,H,Help BerLine,3200.0,constructive algorithms,230
1267,G,Game Relics,3000.0,"math, probabilities",827
1267,F,Foolprüf Security,2600.0,graphs,720
1267,E,Elections,1700.0,greedy,3521
1267,D,DevOps Best Practices,2800.0,constructive algorithms,262
1267,C,Cactus Revenge,3500.0,constructive algorithms,393
1267,B,Balls of Buma,900.0,,4543
1267,A,Apprentice Learning Trajectory,2400.0,,1063
1266,H,Red-Blue Graph,3400.0,"dp, graphs, math, matrices, meet-in-the-middle",133
1266,G,Permutation Concatenation,3300.0,string suffix structures,139
1266,F,Almost Same Distance,2900.0,"dfs and similar, graphs",377
1266,E,Spaceship Solitaire,2100.0,"data structures, greedy, implementation",2349
1266,D,Decreasing Debts,2000.0,"constructive algorithms, data structures, graphs, greedy, implementation, math, two pointers",3874
1266,C,Diverse Matrix,1400.0,"constructive algorithms, greedy, math, number theory",10072
1266,B,Dice Tower,1000.0,"constructive algorithms, math",16597
1266,A,Competitive Programmer,1000.0,"chinese remainder theorem, math",17532
1265,E,Beautiful Mirrors,2100.0,"data structures, dp, math, probabilities",4544
1265,B,Beautiful Numbers,1300.0,"data structures, implementation, math, two pointers",13532
1265,A,Beautiful String,1000.0,"constructive algorithms, greedy",15959
1264,F,Beautiful Fibonacci Problem,3500.0,"constructive algorithms, number theory",1097
1264,E,Beautiful League,2700.0,"constructive algorithms, flows, graph matchings",929
1264,D2,Beautiful Bracket Sequence (hard version),2900.0,"combinatorics, probabilities",1352
1264,D1,Beautiful Bracket Sequence (easy version),2600.0,"combinatorics, dp, probabilities",1537
1264,C,Beautiful Mirrors with queries,2400.0,"data structures, probabilities",1324
1264,B,Beautiful Sequence,1900.0,"brute force, constructive algorithms, greedy",6049
1264,A,Beautiful Regional Contest,1500.0,"greedy, implementation",10445
1263,F,Economic Difficulties,2400.0,"data structures, dfs and similar, dp, flows, graphs, trees",954
1263,E,Editor,2100.0,"data structures, implementation",2978
1263,D,Secret Passwords,1500.0,"dfs and similar, dsu, graphs",16037
1263,C,Everyone is a Winner!,1400.0,"binary search, math, meet-in-the-middle, number theory",14673
1263,B,PIN Codes,1400.0,"greedy, implementation",11814
1263,A,Sweet Problem,1100.0,math,17236
1261,F,Xor-Set,3100.0,"bitmasks, divide and conquer, math",443
1260,F,Colored Tree,2700.0,"data structures, trees",633
1260,E,Tournament,2400.0,"brute force, dp, greedy",1890
1260,D,A Game with Traps,1900.0,"binary search, dp, greedy, sortings",4197
1260,C,Infinite Fence,1700.0,"greedy, math, number theory",8794
1260,B,Obtain Two Zeroes,1300.0,"binary search, math",16733
1260,A,Heating,1000.0,math,15834
1257,G,Divisor Set,2600.0,"divide and conquer, fft, greedy, math, number theory",738
1257,F,Make Them Similar,2400.0,"bitmasks, brute force, hashing, meet-in-the-middle",2319
1257,E,The Contest,2000.0,"data structures, dp, greedy",4541
1257,D,Yet Another Monster Killing Problem,1700.0,"binary search, data structures, dp, greedy, sortings, two pointers",8178
1257,C,Dominated Subarray,1200.0,"greedy, implementation, sortings, strings, two pointers",17158
1257,B,Magic Stick,1000.0,math,22541
1257,A,Two Rival Students,800.0,"greedy, math",21671
1256,F,Equalizing Two Strings,2000.0,"constructive algorithms, sortings, strings",3625
1256,E,Yet Another Division Into Teams,2000.0,"dp, greedy, sortings",4600
1256,D,Binary String Minimizing,1500.0,greedy,12766
1256,C,Platforms Jumping,1700.0,greedy,7325
1256,B,Minimize the Permutation,1400.0,greedy,13688
1256,A,Payment Without Change,1000.0,math,32478
1255,C,League of Leesins,1600.0,"constructive algorithms, implementation",7227
1255,B,Fridge Lockers,1100.0,"graphs, implementation",12532
1255,A,Changing Volume,800.0,math,17993
1254,E,Send Tree to Charlie,3300.0,"combinatorics, dfs and similar, dsu, trees",366
1254,D,Tree Queries,2700.0,"data structures, probabilities, trees",1533
1254,C,Point Ordering,2300.0,"constructive algorithms, geometry, interactive, math",1599
1254,B2,Send Boxes to Alice (Hard Version),2100.0,"constructive algorithms, greedy, math, number theory, ternary search, two pointers",3421
1254,B1,Send Boxes to Alice (Easy Version),1800.0,"constructive algorithms, greedy, math, number theory, ternary search, two pointers",5009
1254,A,Feeding Chicken,1700.0,"constructive algorithms, greedy, implementation",5515
1253,F,Cheap Robot,2500.0,"binary search, dsu, graphs, shortest paths, trees",2256
1253,E,Antenna Coverage,2200.0,"data structures, dp, greedy, sortings",3069
1253,D,Harmonious Graph,1700.0,"constructive algorithms, dfs and similar, dsu, graphs, greedy, sortings",10259
1253,C,Sweets Eating,1500.0,"dp, greedy, math, sortings",15318
1253,B,Silly Mistake,1400.0,"greedy, implementation",11712
1253,A,Single Push,1000.0,implementation,19447
1252,L,Road Construction,2300.0,"flows, graphs",644
1252,K,Addition Robot,2100.0,"data structures, math, matrices",2073
1252,J,Tiling Terrace,2300.0,"brute force, dp",786
1252,I,Mission Possible,3000.0,,35
1252,H,Twin Buildings,1800.0,"greedy, implementation",2851
1252,G,Performance Review,2100.0,data structures,1558
1252,F,Regular Forestation,2400.0,"hashing, trees",1072
1252,E,Songwriter,2200.0,"greedy, two pointers",1363
1252,D,Find String in a Grid,3000.0,"data structures, dp, strings, trees",414
